code_creation_date,integration_release_date,code_id,channel,spend,signed_up_users,signed_up_users_1_month,signed_up_users_3_month,cac,cac_1_month,cac_3_month,paying_users,profit_actual_by_paid,ROAS,ROAS_6
"1 July, 2021",,1,telegram_bloggers,"107,000",138,117,138,775,914.53,775.36,131,"987,745",923%,923.00%
"2 July, 2021",,2,instagram_bloggers,"11,400",4,4,4,"2,850","2,850","2,850",3,"4,443",39%,39.00%
"4 July, 2021",,3,youtube_bloggers,"100,000",115,98,115,870,"1,020.41",869.57,99,"535,270",535%,535.00%
"5 July, 2021",,4,instagram_bloggers,"27,500",10,10,10,"2,750","2,750","2,750",10,"44,634",162%,162.00%
"5 July, 2021",,5,telegram_bloggers,"10,600",4,4,4,"2,650","2,650","2,650",4,"51,496",486%,486.00%
"6 July, 2021",,6,instagram_bloggers,"167,000",14,13,14,"11,929","12,846.15","11,928.57",12,"74,392",45%,45.00%
"6 July, 2021",,7,youtube_bloggers,"35,000",13,11,13,"2,692","3,181.82","2,692.31",13,"45,787",131%,131.00%
"8 July, 2021",,8,youtube_bloggers,"12,720",17,13,17,748,978.46,748.24,15,"60,431",475%,475.00%
"8 July, 2021",,9,instagram_bloggers,"31,800",11,10,11,"2,891","3,180","2,890.91",10,"73,111",230%,230.00%
"11 July, 2021",,10,instagram_bloggers,"42,400",24,24,24,"1,767","1,766.67","1,766.67",23,"122,799",290%,290.00%
"12 July, 2021",,11,instagram_bloggers,"68,000",29,28,29,"2,345","2,428.57","2,344.83",27,"211,003",310%,310.00%
"12 July, 2021",,12,tiktok_bloggers,"34,567",10,8,9,"3,457","4,320.88","3,840.78",10,"34,231",99%,99.00%
"12 July, 2021",,13,telegram_bloggers,"90,000",35,35,35,"2,571","2,571.43","2,571.43",34,"152,555",170%,170.00%
"12 July, 2021",,14,youtube_bloggers,"374,500",52,42,48,"7,202","8,916.67","7,802.08",47,"204,067",54%,54.00%
"12 July, 2021",,15,youtube_bloggers,"106,000",47,26,41,"2,255","4,076.92","2,585.37",35,"192,379",181%,181.00%
"13 July, 2021",,16,instagram_bloggers,"20,000",6,5,6,"3,333","4,000","3,333.33",5,"47,444",237%,237.00%
"13 July, 2021",,17,youtube_bloggers,"290,000",15,12,14,"19,333","24,166.67","20,714.29",12,"111,221",38%,38.00%
"13 July, 2021",,18,instagram_bloggers,"27,500",10,8,10,"2,750","3,437.5","2,750",9,"55,616",202%,202.00%
"13 July, 2021",,19,youtube_bloggers,"21,200",25,25,25,848,848,848,22,"112,950",533%,533.00%
"14 July, 2021",,20,instagram_bloggers,"50,000",33,28,32,"1,515","1,785.71","1,562.5",30,"133,490",267%,267.00%
"15 July, 2021",,21,youtube_bloggers,"14,400",12,12,12,"1,200","1,200","1,200",10,"50,517",351%,351.00%
"15 July, 2021",,22,youtube_bloggers,"15,000",3,3,3,"5,000","5,000","5,000",3,"2,215",15%,15.00%
"19 July, 2021",,23,instagram_bloggers,"27,560",8,7,8,"3,445","3,937.14","3,445",8,"29,899",108%,108.00%
"20 July, 2021",,24,youtube_bloggers,"170,000",48,31,43,"3,542","5,483.87","3,953.49",47,"351,085",207%,207.00%
"22 July, 2021",,25,youtube_bloggers,"150,000",128,120,128,"1,172","1,250","1,171.88",119,"719,981",480%,480.00%
"22 July, 2021",,26,tiktok_bloggers,"35,000",9,8,9,"3,889","4,375","3,888.89",9,"112,716",322%,322.00%
"22 July, 2021",,27,youtube_bloggers,"100,000",94,68,94,"1,064","1,470.59","1,063.83",88,"547,569",548%,548.00%
"23 July, 2021",,28,telegram_bloggers,"47,700",23,19,23,"2,074","2,510.53","2,073.91",22,"82,701",173%,173.00%
"24 July, 2021",,29,tiktok_bloggers,"51,852",1,0,1,"51,852",0,"51,852",1,855,2%,2.00%
"24 July, 2021",,30,instagram_bloggers,"54,500",3,3,3,"18,167","18,166.67","18,166.67",3,"6,110",11%,11.00%
"26 July, 2021",,31,instagram_bloggers,"46,630",28,28,28,"1,665","1,665.36","1,665.36",28,"164,671",353%,353.00%
"26 July, 2021",,32,instagram_bloggers,"216,000",7,4,6,"30,857","54,000","36,000",7,"42,200",20%,20.00%
"26 July, 2021",,33,instagram_bloggers,"82,000",2,2,2,"41,000","41,000","41,000",2,"18,282",22%,22.00%
"27 July, 2021",,34,youtube_bloggers,"50,000",18,16,18,"2,778","3,125","2,777.78",17,"132,460",265%,265.00%
"27 July, 2021",,35,telegram_bloggers,"24,000",4,4,4,"6,000","6,000","6,000",4,"84,587",352%,352.00%
"28 July, 2021",,36,instagram_bloggers,"15,900",8,6,7,"1,988","2,650","2,271.43",8,"49,507",311%,311.00%
"28 July, 2021",,37,tiktok_bloggers,"34,567",25,21,25,"1,383","1,646.05","1,382.68",22,"63,595",184%,184.00%
"28 July, 2021",,38,youtube_bloggers,"124,200",53,50,53,"2,343","2,484","2,343.4",48,"285,418",230%,230.00%
"30 July, 2021","31 July, 2021",39,youtube_bloggers,"111,300",76,76,76,"1,464","1,464.47","1,464.47",71,"386,831",348%,348.00%
"30 July, 2021",,40,youtube_bloggers,"110,000",17,14,15,"6,471","7,857.14","7,333.33",17,"83,904",76%,76.00%
"30 July, 2021",,41,instagram_bloggers,"70,000",16,16,16,"4,375","4,375","4,375",16,"152,251",218%,218.00%
"30 July, 2021",,42,youtube_bloggers,"40,000",14,14,14,"2,857","2,857.14","2,857.14",14,"74,225",186%,186.00%
"1 August, 2021",,43,telegram_bloggers,"13,000",11,11,11,"1,182","1,181.82","1,181.82",11,"71,724",552%,552.00%
"2 August, 2021",,44,instagram_bloggers,"6,360",3,3,3,"2,120","2,120","2,120",3,"2,116",33%,33.00%
"2 August, 2021",,45,youtube_bloggers,"224,719",71,56,71,"3,165","4,012.84","3,165.06",63,"321,416",143%,143.00%
"2 August, 2021",,46,telegram_bloggers,"5,300",3,2,3,"1,767","2,650","1,766.67",2,"8,174",154%,154.00%
"2 August, 2021",,47,instagram_bloggers,"10,000",5,1,5,"2,000","10,000","2,000",4,"39,322",393%,393.00%
"3 August, 2021",,48,instagram_bloggers,"65,000",2,2,2,"32,500","32,500","32,500",2,"34,080",52%,52.00%
"3 August, 2021",,49,youtube_bloggers,"107,000",90,69,87,"1,189","1,550.72","1,229.89",82,"649,663",607%,607.00%
"3 August, 2021",,50,youtube_bloggers,"47,700",264,186,264,181,256.45,180.68,229,"1,036,597","2,173%","2,173.00%"
"4 August, 2021",,51,instagram_bloggers,"12,000",1,0,1,"12,000",0,"12,000",1,"2,304",19%,19.00%
"4 August, 2021",,52,telegram_bloggers,"85,000",27,18,27,"3,148","4,722.22","3,148.15",26,"169,200",199%,199.00%
"4 August, 2021",,53,telegram_bloggers,"45,000",12,11,12,"3,750","4,090.91","3,750",10,"44,524",99%,99.00%
"5 August, 2021",,54,youtube_bloggers,"296,000",240,213,240,"1,233","1,389.67","1,233.33",221,"1,045,763",353%,353.00%
"5 August, 2021",,55,youtube_bloggers,"23,850",23,15,23,"1,037","1,590","1,036.96",22,"94,359",396%,396.00%
"5 August, 2021",,56,youtube_bloggers,"24,000",20,19,20,"1,200","1,263.16","1,200",18,"185,013",771%,771.00%
"5 August, 2021",,57,telegram_bloggers,"28,000",1,0,1,"28,000",0,"28,000",1,119,0%,0.00%
"6 August, 2021",,58,tiktok_bloggers,"5,526",5,2,4,"1,105","2,763","1,381.5",5,"39,451",714%,714.00%
"6 August, 2021",,59,instagram_bloggers,"42,000",30,26,30,"1,400","1,615.38","1,400",28,"245,889",585%,585.00%
"6 August, 2021",,60,instagram_bloggers,"11,400",1,0,1,"11,400",0,"11,400",1,855,8%,8.00%
"6 August, 2021",,61,instagram_bloggers,"45,000",28,26,28,"1,607","1,730.77","1,607.14",25,"157,254",349%,349.00%
"9 August, 2021",,62,youtube_bloggers,"110,000",10,9,9,"11,000","12,222.22","12,222.22",8,"30,034",27%,27.00%
"11 August, 2021",,63,youtube_bloggers,"197,078",44,28,40,"4,479","7,038.5","4,926.95",42,"333,067",169%,169.00%
"11 August, 2021",,64,instagram_bloggers,"42,400",28,17,28,"1,514","2,494.12","1,514.29",25,"137,243",324%,324.00%
"11 August, 2021",,65,instagram_bloggers,"20,000",6,6,6,"3,333","3,333.33","3,333.33",6,"37,188",186%,186.00%
"11 August, 2021",,66,instagram_bloggers,"46,630",57,43,57,818,"1,084.42",818.07,55,"363,506",780%,780.00%
"11 August, 2021",,67,instagram_bloggers,"121,000",68,58,68,"1,779","2,086.21","1,779.41",62,"345,328",285%,285.00%
"11 August, 2021",,68,youtube_bloggers,"110,000",41,41,41,"2,683","2,682.93","2,682.93",40,"266,924",243%,243.00%
"11 August, 2021",,69,instagram_bloggers,"180,000",90,69,88,"2,000","2,608.7","2,045.45",83,"490,767",273%,273.00%
"11 August, 2021",,70,telegram_bloggers,"26,500",12,10,12,"2,208","2,650","2,208.33",11,"47,490",179%,179.00%
"12 August, 2021",,71,youtube_bloggers,"50,000",35,25,35,"1,429","2,000","1,428.57",29,"80,590",161%,161.00%
"13 August, 2021",,72,youtube_bloggers,"50,000",6,4,5,"8,333","12,500","10,000",4,"50,121",100%,100.00%
"14 August, 2021",,73,youtube_bloggers,"50,000",11,9,10,"4,545","5,555.56","5,000",9,"21,881",44%,44.00%
"16 August, 2021",,74,instagram_bloggers,"49,500",4,3,4,"12,375","16,500","12,375",3,"10,407",21%,21.00%
"17 August, 2021",,75,instagram_bloggers,"68,000",27,27,27,"2,519","2,518.52","2,518.52",24,"86,665",127%,127.00%
"18 August, 2021",,76,youtube_bloggers,"21,200",12,12,12,"1,767","1,766.67","1,766.67",11,"48,410",228%,228.00%
"18 August, 2021",,77,instagram_bloggers,"107,000",209,126,194,512,849.21,551.55,199,"1,424,314","1,331%","1,331.00%"
"19 August, 2021",,78,instagram_bloggers,"84,800",63,58,63,"1,346","1,462.07","1,346.03",52,"291,272",343%,343.00%
"19 August, 2021",,79,youtube_bloggers,"31,800",10,5,9,"3,180","6,360","3,533.33",10,"94,821",298%,298.00%
"22 August, 2021",,80,youtube_bloggers,"111,300",123,105,123,905,"1,060",904.88,117,"484,700",435%,435.00%
"23 August, 2021",,81,youtube_bloggers,"267,500",101,80,100,"2,649","3,343.75","2,675",95,"456,628",171%,171.00%
"23 August, 2021",,82,twitter_bloggers,"8,000",16,9,16,500,888.89,500,16,"64,061",801%,801.00%
"24 August, 2021",,83,instagram_bloggers,"177,800",8,6,7,"22,225","29,633.33","25,400",7,"38,890",22%,22.00%
"25 August, 2021",,84,youtube_bloggers,"15,900",6,5,6,"2,650","3,180","2,650",6,"29,344",185%,185.00%
"25 August, 2021",,85,youtube_bloggers,"150,000",101,101,101,"1,485","1,485.15","1,485.15",89,"535,372",357%,357.00%
"25 August, 2021",,86,instagram_bloggers,"52,788",8,6,7,"6,599","8,798","7,541.14",8,"30,178",57%,57.00%
"26 August, 2021",,87,instagram_bloggers,"110,000",26,15,22,"4,231","7,333.33","5,000",24,"131,883",120%,120.00%
"26 August, 2021",,88,youtube_bloggers,"12,720",9,9,9,"1,413","1,413.33","1,413.33",9,"95,204",748%,748.00%
"26 August, 2021",,89,instagram_bloggers,"120,000",13,11,13,"9,231","10,909.09","9,230.77",13,"61,865",52%,52.00%
"27 August, 2021",,90,instagram_bloggers,"70,000",34,34,34,"2,059","2,058.82","2,058.82",32,"162,967",233%,233.00%
"27 August, 2021",,91,youtube_bloggers,"63,085",19,15,19,"3,320","4,205.67","3,320.26",15,"41,644",66%,66.00%
"29 August, 2021",,92,instagram_bloggers,"95,100",30,25,30,"3,170","3,804","3,170",27,"115,406",121%,121.00%
"29 August, 2021",,93,youtube_bloggers,"44,520",9,5,9,"4,947","8,904","4,946.67",7,"12,003",27%,27.00%
"30 August, 2021",,94,youtube_bloggers,"40,000",29,21,26,"1,379","1,904.76","1,538.46",28,"189,569",474%,474.00%
"30 August, 2021",,95,youtube_bloggers,"124,200",59,59,59,"2,105","2,105.08","2,105.08",55,"279,610",225%,225.00%
"30 August, 2021",,96,youtube_bloggers,"130,000",15,15,15,"8,667","8,666.67","8,666.67",13,"104,185",80%,80.00%
"1 September, 2021",,97,youtube_bloggers,"37,000",33,14,33,"1,121","2,642.86","1,121.21",31,"158,336",428%,428.00%
"2 September, 2021",,98,instagram_bloggers,"20,000",4,4,4,"5,000","5,000","5,000",4,"9,526",48%,48.00%
"2 September, 2021",,99,youtube_bloggers,"318,000",72,60,67,"4,417","5,300","4,746.27",68,"430,513",135%,135.00%
"4 September, 2021",,100,youtube_bloggers,"127,200",14,13,13,"9,086","9,784.62","9,784.62",13,"65,702",52%,52.00%
"4 September, 2021",,101,youtube_bloggers,"106,500",7,6,7,"15,214","17,750","15,214.29",5,"41,413",39%,39.00%
"7 September, 2021",,102,instagram_bloggers,"31,800",12,11,12,"2,650","2,890.91","2,650",12,"97,942",308%,308.00%
"8 September, 2021",,103,youtube_bloggers,"110,000",44,33,44,"2,500","3,333.33","2,500",40,"160,795",146%,146.00%
"9 September, 2021",,104,youtube_bloggers,"40,000",22,21,22,"1,818","1,904.76","1,818.18",20,"77,566",194%,194.00%
"9 September, 2021",,105,telegram_bloggers,"13,000",3,3,3,"4,333","4,333.33","4,333.33",3,"21,284",164%,164.00%
"10 September, 2021",,106,instagram_bloggers,"36,750",2,2,2,"18,375","18,375","18,375",2,"28,712",78%,78.00%
"10 September, 2021",,107,youtube_bloggers,"35,000",7,2,5,"5,000","17,500","7,000",6,"39,258",112%,112.00%
"10 September, 2021",,108,instagram_bloggers,"45,000",38,38,38,"1,184","1,184.21","1,184.21",38,"211,293",470%,470.00%
"10 September, 2021",,109,telegram_bloggers,"45,000",25,12,18,"1,800","3,750","2,500",23,"108,770",242%,242.00%
"14 September, 2021",,110,instagram_bloggers,"300,000",31,28,31,"9,677","10,714.29","9,677.42",31,"164,133",55%,55.00%
"14 September, 2021",,111,youtube_bloggers,"48,000",7,6,7,"6,857","8,000","6,857.14",7,"43,018",90%,90.00%
"15 September, 2021",,112,youtube_bloggers,"85,000",15,9,13,"5,667","9,444.44","6,538.46",13,"77,948",92%,92.00%
"16 September, 2021",,113,youtube_bloggers,"58,330",84,43,71,694,"1,356.51",821.55,80,"562,252",964%,964.00%
"17 September, 2021",,114,youtube_bloggers,"19,905",3,1,1,"6,635","19,905","19,905",3,"13,301",67%,67.00%
"17 September, 2021",,115,youtube_bloggers,"150,000",137,137,137,"1,095","1,094.89","1,094.89",126,"627,185",418%,418.00%
"20 September, 2021",,116,youtube_bloggers,"40,000",9,8,9,"4,444","5,000","4,444.44",6,"41,448",104%,104.00%
"20 September, 2021",,117,instagram_bloggers,"27,000",11,11,11,"2,455","2,454.55","2,454.55",10,"71,414",264%,264.00%
"20 September, 2021",,118,instagram_bloggers,"49,500",13,9,10,"3,808","5,500","4,950",12,"65,740",133%,133.00%
"20 September, 2021",,119,instagram_bloggers,"7,420",2,2,2,"3,710","3,710","3,710",1,"4,329",58%,58.00%
"22 September, 2021",,120,telegram_bloggers,"47,700",16,13,16,"2,981","3,669.23","2,981.25",15,"77,584",163%,163.00%
"22 September, 2021",,121,youtube_bloggers,"21,200",8,8,8,"2,650","2,650","2,650",6,"20,590",97%,97.00%
"22 September, 2021",,122,instagram_bloggers,"42,000",24,20,23,"1,750","2,100","1,826.09",22,"171,283",408%,408.00%
"22 September, 2021",,123,instagram_bloggers,"46,630",64,58,64,729,803.97,728.59,61,"234,530",503%,503.00%
"23 September, 2021",,124,instagram_bloggers,"124,200",16,14,15,"7,763","8,871.43","8,280",13,"85,594",69%,69.00%
"23 September, 2021",,125,youtube_bloggers,"24,000",11,9,11,"2,182","2,666.67","2,181.82",10,"84,495",352%,352.00%
"23 September, 2021",,126,youtube_bloggers,"15,000",25,25,25,600,600,600,24,"120,843",806%,806.00%
"23 September, 2021",,127,instagram_bloggers,"5,618",2,2,2,"2,809","2,809","2,809",1,"3,469",62%,62.00%
"24 September, 2021",,128,instagram_bloggers,"42,400",17,17,17,"2,494","2,494.12","2,494.12",16,"125,490",296%,296.00%
"24 September, 2021",,129,telegram_bloggers,"8,480",7,0,7,"1,211",0,"1,211.43",7,"33,753",398%,398.00%
"24 September, 2021",,130,youtube_bloggers,"130,000",32,20,32,"4,063","6,500","4,062.5",30,"232,286",179%,179.00%
"27 September, 2021",,131,instagram_bloggers,"66,000",9,9,9,"7,333","7,333.33","7,333.33",7,"11,518",17%,17.00%
"27 September, 2021",,132,instagram_bloggers,"121,000",54,51,54,"2,241","2,372.55","2,240.74",48,"286,781",237%,237.00%
"27 September, 2021",,133,telegram_bloggers,"20,000",9,6,9,"2,222","3,333.33","2,222.22",9,"16,220",81%,81.00%
"27 September, 2021",,134,youtube_bloggers,"124,200",64,42,64,"1,941","2,957.14","1,940.63",57,"296,154",238%,238.00%
"27 September, 2021",,135,instagram_bloggers,"70,000",8,5,7,"8,750","14,000","10,000",8,"46,500",66%,66.00%
"27 September, 2021",,136,instagram_bloggers,"145,000",20,15,20,"7,250","9,666.67","7,250",17,"90,339",62%,62.00%
"28 September, 2021",,137,instagram_bloggers,"93,500",4,3,4,"23,375","31,166.67","23,375",4,"32,917",35%,35.00%
"28 September, 2021",,138,youtube_bloggers,"107,000",49,47,49,"2,184","2,276.6","2,183.67",49,"241,729",226%,226.00%
"29 September, 2021",,139,youtube_bloggers,"110,000",30,21,25,"3,667","5,238.1","4,400",26,"85,585",78%,78.00%
"29 September, 2021",,140,instagram_bloggers,"70,000",19,19,19,"3,684","3,684.21","3,684.21",18,"56,247",80%,80.00%
"29 September, 2021",,141,youtube_bloggers,"600,000",139,101,125,"4,317","5,940.59","4,800",129,"638,525",106%,106.00%
"30 September, 2021",,142,youtube_bloggers,"279,570",57,51,56,"4,905","5,481.76","4,992.32",53,"271,895",97%,97.00%
"30 September, 2021",,143,instagram_bloggers,"60,000",10,10,10,"6,000","6,000","6,000",10,"43,415",72%,72.00%
"30 September, 2021",,144,youtube_bloggers,"296,000",73,71,73,"4,055","4,169.01","4,054.79",66,"247,692",84%,84.00%
"30 September, 2021",,145,facebook_bloggers,"100,000",5,5,5,"20,000","20,000","20,000",5,"25,625",26%,26.00%
"30 September, 2021",,146,instagram_bloggers,"100,000",6,3,4,"16,667","33,333.33","25,000",5,"20,568",21%,21.00%
"1 October, 2021",,147,youtube_bloggers,"111,300",42,42,42,"2,650","2,650","2,650",40,"205,678",185%,185.00%
"4 October, 2021",,148,instagram_bloggers,"78,000",10,6,7,"7,800","13,000","11,142.86",10,"65,923",85%,85.00%
"5 October, 2021",,149,instagram_bloggers,"21,400",1,1,1,"21,400","21,400","21,400",1,"1,182",6%,6.00%
"5 October, 2021",,150,telegram_bloggers,"75,000",6,3,5,"12,500","25,000","15,000",4,"8,179",11%,11.00%
"7 October, 2021",,151,instagram_bloggers,"109,000",53,40,53,"2,057","2,725","2,056.6",51,"346,575",318%,318.00%
"7 October, 2021",,152,instagram_bloggers,"41,650",8,4,8,"5,206","10,412.5","5,206.25",8,"26,554",64%,64.00%
"8 October, 2021",,153,telegram_bloggers,"6,000",3,3,3,"2,000","2,000","2,000",2,525,9%,9.00%
"8 October, 2021",,154,youtube_bloggers,"100,000",41,37,41,"2,439","2,702.7","2,439.02",38,"215,504",216%,216.00%
"11 October, 2021",,155,youtube_bloggers,"109,000",187,187,187,583,582.89,582.89,166,"745,005",683%,683.00%
"11 October, 2021",,156,instagram_bloggers,"130,000",32,32,32,"4,063","4,062.5","4,062.5",30,"78,624",60%,60.00%
"12 October, 2021",,157,telegram_bloggers,"15,900",1,1,1,"15,900","15,900","15,900",1,"9,862",62%,62.00%
"13 October, 2021",,158,instagram_bloggers,"50,000",4,4,4,"12,500","12,500","12,500",4,"12,344",25%,25.00%
"13 October, 2021",,159,youtube_bloggers,"150,000",143,143,143,"1,049","1,048.95","1,048.95",135,"657,131",438%,438.00%
"13 October, 2021",,160,youtube_bloggers,"100,000",14,6,12,"7,143","16,666.67","8,333.33",14,"100,529",101%,101.00%
"13 October, 2021",,161,telegram_bloggers,"85,000",24,22,24,"3,542","3,863.64","3,541.67",21,"175,434",206%,206.00%
"13 October, 2021",,162,youtube_bloggers,"385,000",132,72,117,"2,917","5,347.22","3,290.6",117,"452,821",118%,118.00%
"13 October, 2021",,163,telegram_bloggers,"15,000",8,8,8,"1,875","1,875","1,875",8,"72,231",482%,482.00%
"14 October, 2021",,164,youtube_bloggers,"60,000",28,28,28,"2,143","2,142.86","2,142.86",22,"120,621",201%,201.00%
"14 October, 2021",,165,youtube_bloggers,"21,200",20,9,15,"1,060","2,355.56","1,413.33",17,"75,864",358%,358.00%
"14 October, 2021",,166,instagram_bloggers,"70,000",44,34,44,"1,591","2,058.82","1,590.91",41,"345,278",493%,493.00%
"14 October, 2021",,167,youtube_bloggers,"25,500",43,43,43,593,593.02,593.02,41,"173,325",680%,680.00%
"15 October, 2021",,168,youtube_bloggers,"53,000",6,5,6,"8,833","10,600","8,833.33",5,"21,759",41%,41.00%
"15 October, 2021",,169,youtube_bloggers,"111,300",63,59,63,"1,767","1,886.44","1,766.67",59,"298,560",268%,268.00%
"17 October, 2021",,170,instagram_bloggers,"68,900",5,5,5,"13,780","13,780","13,780",5,"19,995",29%,29.00%
"17 October, 2021",,171,instagram_bloggers,"5,700",10,10,10,570,570,570,9,"96,628","1,695%","1,695.00%"
"18 October, 2021",,172,telegram_bloggers,"26,500",8,5,8,"3,313","5,300","3,312.5",6,"71,411",269%,269.00%
"19 October, 2021",,173,instagram_bloggers,"11,000",10,10,10,"1,100","1,100","1,100",10,"62,393",567%,567.00%
"20 October, 2021",,174,youtube_bloggers,"110,000",88,88,88,"1,250","1,250","1,250",83,"483,188",439%,439.00%
"20 October, 2021",,175,instagram_bloggers,"31,800",13,13,13,"2,446","2,446.15","2,446.15",13,"18,292",58%,58.00%
"21 October, 2021",,176,instagram_bloggers,"36,170",10,9,10,"3,617","4,018.89","3,617",8,"22,365",62%,62.00%
"23 October, 2021",,177,instagram_bloggers,"42,400",22,22,22,"1,927","1,927.27","1,927.27",18,"118,625",280%,280.00%
"24 October, 2021",,178,instagram_bloggers,"26,000",6,5,5,"4,333","5,200","5,200",5,"19,868",76%,76.00%
"24 October, 2021",,179,youtube_bloggers,"47,700",266,217,266,179,219.82,179.32,245,"1,071,658","2,247%","2,247.00%"
"24 October, 2021",,180,instagram_bloggers,"41,010",6,6,6,"6,835","6,835","6,835",6,"23,230",57%,57.00%
"25 October, 2021",,181,instagram_bloggers,"15,000",4,2,3,"3,750","7,500","5,000",4,"2,736",18%,18.00%
"26 October, 2021",,182,youtube_bloggers,"100,000",36,35,36,"2,778","2,857.14","2,777.78",32,"136,611",137%,137.00%
"27 October, 2021","31 October, 2021",183,youtube_bloggers,"165,000",6,3,5,"27,500","55,000","33,000",6,"6,288",4%,4.00%
"27 October, 2021",,184,instagram_bloggers,"46,630",25,25,25,"1,865","1,865.2","1,865.2",20,"115,142",247%,247.00%
"27 October, 2021",,185,youtube_bloggers,"45,000",26,26,26,"1,731","1,730.77","1,730.77",22,"173,744",386%,386.00%
"27 October, 2021",,186,youtube_bloggers,"250,000",83,77,83,"3,012","3,246.75","3,012.05",71,"290,791",116%,116.00%
"27 October, 2021",,187,instagram_bloggers,"12,720",12,8,12,"1,060","1,590","1,060",12,"39,895",314%,314.00%
"28 October, 2021","29 October, 2021",188,youtube_bloggers,"70,000",19,19,19,"3,684","3,684.21","3,684.21",16,"63,115",90%,90.00%
"28 October, 2021","29 October, 2021",189,youtube_bloggers,"21,300",11,11,11,"1,936","1,936.36","1,936.36",11,"49,193",231%,231.00%
"28 October, 2021",,190,instagram_bloggers,"15,000",11,11,11,"1,364","1,363.64","1,363.64",10,"48,937",326%,326.00%
"28 October, 2021",,191,instagram_bloggers,"27,000",14,14,14,"1,929","1,928.57","1,928.57",12,"73,516",272%,272.00%
"28 October, 2021",,192,youtube_bloggers,"162,250",6,5,5,"27,042","32,450","32,450",6,"26,760",16%,16.00%
"31 October, 2021","1 November, 2021",193,instagram_bloggers,"8,511",7,7,7,"1,216","1,215.86","1,215.86",4,"6,384",75%,75.00%
"1 November, 2021","2 November, 2021",194,instagram_bloggers,"130,000",37,29,34,"3,514","4,482.76","3,823.53",33,"183,374",141%,141.00%
"1 November, 2021","2 November, 2021",195,twitter_bloggers,"12,000",9,9,9,"1,333","1,333.33","1,333.33",9,"26,664",222%,222.00%
"2 November, 2021","3 November, 2021",196,tiktok_bloggers,"45,000",8,4,6,"5,625","11,250","7,500",8,"65,016",144%,144.00%
"3 November, 2021","4 November, 2021",197,youtube_bloggers,"213,000",91,91,91,"2,341","2,340.66","2,340.66",84,"447,744",210%,210.00%
"3 November, 2021","4 November, 2021",198,instagram_bloggers,"15,900",1,0,0,"15,900",0,0,1,419,3%,3.00%
"4 November, 2021","5 May, 2021",199,youtube_bloggers,"296,000",78,2,3,"3,795","148,000","98,666.67",72,"284,158",96%,96.00%
"4 November, 2021","6 November, 2021",200,instagram_bloggers,"121,000",56,51,56,"2,161","2,372.55","2,160.71",49,"275,237",227%,227.00%
"4 November, 2021",,201,instagram_bloggers,"11,660",4,3,4,"2,915","3,886.67","2,915",3,"5,070",43%,43.00%
"7 November, 2021","23 November, 2021",202,instagram_bloggers,"7,950",1,1,1,"7,950","7,950","7,950",1,"11,103",140%,140.00%
"9 November, 2021","10 November, 2021",203,telegram_bloggers,"47,700",24,14,24,"1,988","3,407.14","1,987.5",22,"103,406",217%,217.00%
"9 November, 2021","10 November, 2021",204,youtube_bloggers,"109,000",97,97,97,"1,124","1,123.71","1,123.71",87,"316,758",291%,291.00%
"10 November, 2021","11 November, 2021",205,instagram_bloggers,"30,000",13,13,13,"2,308","2,307.69","2,307.69",12,"30,513",102%,102.00%
"10 November, 2021","11 November, 2021",206,instagram_bloggers,"42,000",10,10,10,"4,200","4,200","4,200",10,"60,616",144%,144.00%
"10 November, 2021","12 November, 2021",207,telegram_bloggers,"15,000",7,6,7,"2,143","2,500","2,142.86",6,"27,977",187%,187.00%
"10 November, 2021","30 November, 2021",208,instagram_bloggers,"132,500",31,15,23,"4,274","8,833.33","5,760.87",27,"138,914",105%,105.00%
"11 November, 2021","11 November, 2021",209,instagram_bloggers,"12,000",4,3,4,"3,000","4,000","3,000",4,"39,735",331%,331.00%
"11 November, 2021","12 November, 2021",210,instagram_bloggers,"14,000",2,2,2,"7,000","7,000","7,000",2,"17,425",124%,124.00%
"11 November, 2021","12 November, 2021",211,youtube_bloggers,"25,500",20,20,20,"1,275","1,275","1,275",18,"41,766",164%,164.00%
"11 November, 2021","12 November, 2021",212,instagram_bloggers,"18,000",14,14,14,"1,286","1,285.71","1,285.71",12,"51,645",287%,287.00%
"11 November, 2021","13 November, 2021",213,instagram_bloggers,"5,700",2,2,2,"2,850","2,850","2,850",1,809,14%,14.00%
"11 November, 2021","21 November, 2021",214,youtube_bloggers,"53,150",11,5,10,"4,832","10,630","5,315",9,"69,140",130%,130.00%
"11 November, 2021","27 January, 2022",215,instagram_bloggers,"10,000",7,7,7,"1,429","1,428.57","1,428.57",6,"4,046",40%,0.00%
"12 November, 2021","14 November, 2021",216,youtube_bloggers,"150,000",143,142,143,"1,049","1,056.34","1,048.95",133,"628,995",419%,419.00%
"12 November, 2021","14 November, 2021",217,instagram_bloggers,"133,560",57,57,57,"2,343","2,343.16","2,343.16",53,"279,485",209%,209.00%
"14 November, 2021","15 November, 2021",218,instagram_bloggers,"6,500",2,2,2,"3,250","3,250","3,250",2,"2,047",31%,31.00%
"14 November, 2021","15 November, 2021",219,instagram_bloggers,"37,100",8,5,7,"4,638","7,420","5,300",8,"30,339",82%,82.00%
"14 November, 2021","15 November, 2021",220,telegram_bloggers,"13,000",7,4,7,"1,857","3,250","1,857.14",7,"15,987",123%,123.00%
